filename,mol_index,smiles,inchi,inchikey
TER-cembrene-A_CID_5281384.sdf,0,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC1,"InChI=1S/C20H32/c1-16(2)20-14-12-18(4)10-6-8-17(3)9-7-11-19(5)13-15-20/h8,11-12,20H,1,6-7,9-10,13-15H2,2-5H3/b17-8+,18-12+,19-11+/t20-/m0/s1",VWSPQDDPRITBAM-KPGNMOGWSA-N
TER-cembrene_CID_6436662.sdf,0,CC1=C/C/C=C(\C)CC/C=C(/C)CC[C@@H](C(C)C)\C=C\1,"InChI=1S/C20H32/c1-16(2)20-14-12-18(4)10-6-8-17(3)9-7-11-19(5)13-15-20/h8,10-12,14,16,20H,6-7,9,13,15H2,1-5H3/b14-12+,17-8+,18-10-,19-11-/t20-/m0/s1",DMHADBQKVWXPPM-PDDCSNRZSA-N
TER-commiphoin-A-_CID_73154.sdf,0,CC1=CC(=O)[C@@H](O)[C@]2(C)[C@H]3[C@@]4(O)OC[C@@]35[C@@H](C[C@@H]12)OC(=O)C[C@H]5[C@@H](C)[C@H]4O,"InChI=1S/C20H26O7/c1-8-4-12(21)16(24)18(3)10(8)5-13-19-7-26-20(25,17(18)19)15(23)9(2)11(19)6-14(22)27-13/h4,9-11,13,15-17,23-25H,5-7H2,1-3H3/t9-,10+,11+,13-,15-,16-,17-,18-,19-,20+/m1/s1",VLYMLZRDCSQUQF-RZUZYEBMSA-N
TER-comosone-CID_25158371.sdf,0,CC1=C[C@H]2C(=C(C)C)C(=O)C=C(C)[C@H]2CC1,"InChI=1S/C15H20O/c1-9(2)15-13-7-10(3)5-6-12(13)11(4)8-14(15)16/h7-8,12-13H,5-6H2,1-4H3/t12-,13-/m1/s1",WFCQRHPAVQIDTH-CHWSQXEVSA-N
TER-curcolonol-CID_10683031.sdf,0,Cc1coc2c1C(=O)[C@@H]1[C@@](C)(C2)[C@H](O)CC[C@@]1(C)O,"InChI=1S/C15H20O4/c1-8-7-19-9-6-14(2)10(16)4-5-15(3,18)13(14)12(17)11(8)9/h7,10,13,16,18H,4-6H2,1-3H3/t10-,13-,14+,15-/m1/s1",QXEXMTIZXNCRJO-QPKOPYBWSA-N
TER-curzerene_CID_12305301.sdf,0,C=C[C@@]1(C)Cc2occ(C)c2C[C@@H]1C(=C)C,"InChI=1S/C15H20O/c1-6-15(5)8-14-12(11(4)9-16-14)7-13(15)10(2)3/h6,9,13H,1-2,7-8H2,3-5H3/t13-,15+/m1/s1",HICAMHOOTMOHPA-HIFRSBDPSA-N
TER-curzerenone_CID_3081930.sdf,0,C=C[C@@]1(C)Cc2occ(C)c2C(=O)[C@@H]1C(=C)C,"InChI=1S/C15H18O2/c1-6-15(5)7-11-12(10(4)8-17-11)14(16)13(15)9(2)3/h6,8,13H,1-2,7H2,3-5H3/t13-,15-/m0/s1",ZVMJXSJCBLRAPD-ZFWWWQNUSA-N
TER-dehydroabietic-acid_CID_94391.sdf,0,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)O)CCC[C@]21C,"InChI=1S/C20H28O2/c1-13(2)14-6-8-16-15(12-14)7-9-17-19(16,3)10-5-11-20(17,4)18(21)22/h6,8,12-13,17H,5,7,9-11H2,1-4H3,(H,21,22)/t17-,19-,20-/m1/s1",NFWKVWVWBFBAOV-MISYRCLQSA-N
TER-dihydropyrocurzerenone_CID_91734838.sdf,0,Cc1cc2occ(C)c2c2c1CC[C@@H](C)C2,"InChI=1S/C15H18O/c1-9-4-5-12-10(2)7-14-15(13(12)6-9)11(3)8-16-14/h7-9H,4-6H2,1-3H3/t9-/m1/s1",GWQCNWWIXOLIAV-SECBINFHSA-N
TER-elemene_CID_89316.sdf,0,C=C[C@@]1(C)CCC(C(C)C)=C[C@@H]1C(=C)C,"InChI=1S/C15H24/c1-7-15(6)9-8-13(11(2)3)10-14(15)12(4)5/h7,10-11,14H,1,4,8-9H2,2-3,5-6H3/t14-,15+/m1/s1",MXDMETWAEGIFOE-CABCVRRESA-N
