filename,mol_index,smiles,inchi,inchikey
ALK_Pontevedrine_CID_11047165.sdf,0,COc1cc2cc3c4c(cc(OC)c(OC)c4c2cc1OC)C(=O)C(=O)N3C,"InChI=1S/C21H19NO6/c1-22-13-6-10-7-14(25-2)15(26-3)8-11(10)18-17(13)12(19(23)21(22)24)9-16(27-4)20(18)28-5/h6-9H,1-5H3",LXPLOLZBVGECDJ-UHFFFAOYSA-N
ALK_protopine_CID_4970.sdf,0,CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,"InChI=1S/C20H19NO5/c1-21-5-4-13-7-18-19(25-10-24-18)8-14(13)16(22)6-12-2-3-17-20(15(12)9-21)26-11-23-17/h2-3,7-8H,4-6,9-11H2,1H3",GPTFURBXHJWNHR-UHFFFAOYSA-N
ALK_scoulerine_CID_439654.sdf,0,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,"InChI=1S/C19H21NO4/c1-23-17-4-3-11-7-15-13-9-16(21)18(24-2)8-12(13)5-6-20(15)10-14(11)19(17)22/h3-4,8-9,15,21-22H,5-7,10H2,1-2H3/t15-/m0/s1",KNWVMRVOBAFFMH-HNNXBMFYSA-N
ALK_stepharanine_CID_10358881.sdf,0,COc1cc2c(cc1O)-c1cc3ccc(O)c(OC)c3c[n+]1CC2,"InChI=1S/C19H17NO4/c1-23-18-8-12-5-6-20-10-14-11(3-4-16(21)19(14)24-2)7-15(20)13(12)9-17(18)22/h3-4,7-10H,5-6H2,1-2H3,(H-,21,22)/p+1",BENXORZPKXUGMY-UHFFFAOYSA-O
ALK_stylopine_CID_440583.sdf,0,c1cc2c(c3c1C[C@H]1c4cc5c(cc4CCN1C3)OCO5)OCO2,"InChI=1S/C19H17NO4/c1-2-16-19(24-10-21-16)14-8-20-4-3-12-6-17-18(23-9-22-17)7-13(12)15(20)5-11(1)14/h1-2,6-7,15H,3-5,8-10H2/t15-/m0/s1",UXYJCYXWJGAKQY-HNNXBMFYSA-N
ALK_tetrahydroberberine_CID_34458.sdf,0,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,"InChI=1S/C20H21NO4/c1-22-17-4-3-12-7-16-14-9-19-18(24-11-25-19)8-13(14)5-6-21(16)10-15(12)20(17)23-2/h3-4,8-9,16H,5-7,10-11H2,1-2H3/t16-/m0/s1",VZTUIEROBZXUFA-INIZCTEOSA-N
ALK_tetrahydrocoptisine_CID_6770.sdf,0,c1cc2c(c3c1C[C@H]1c4cc5c(cc4CCN1C3)OCO5)OCO2,"InChI=1S/C19H17NO4/c1-2-16-19(24-10-21-16)14-8-20-4-3-12-6-17-18(23-9-22-17)7-13(12)15(20)5-11(1)14/h1-2,6-7,15H,3-5,8-10H2/t15-/m0/s1",UXYJCYXWJGAKQY-HNNXBMFYSA-N
ALK_tetrahydropalmatine_CID_5417.sdf,0,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,"InChI=1S/C21H25NO4/c1-23-18-6-5-13-9-17-15-11-20(25-3)19(24-2)10-14(15)7-8-22(17)12-16(13)21(18)26-4/h5-6,10-11,17H,7-9,12H2,1-4H3/t17-/m0/s1",AEQDJSLRWYMAQI-KRWDZBQOSA-N
ALK_Yuanhunine_CID_128558.sdf,0,COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc(O)c(OC)c3CN1CC2,"InChI=1S/C21H25NO4/c1-12-14-5-6-17(23)21(26-4)16(14)11-22-8-7-13-9-18(24-2)19(25-3)10-15(13)20(12)22/h5-6,9-10,12,20,23H,7-8,11H2,1-4H3/t12-,20+/m0/s1",PVYYNJAXBCIMNG-FKIZINRSSA-N
AMI_Adenosine_CID_60961.sdf,0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,"InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1",OIRDTQYFTABQOQ-KQYNXXCUSA-N
